x,y
1,0
2,1.1677803932256279
3,0.844065735456745
4,3.465162385663519
5,2.8501570177587996
6,3.0602856809823797
7,2.783147981726067
8,2.9547915582647284
9,1.6129271306861095
10,3.054898882535616
11,0.8315119592255072
12,0.8315119592255072
13,1.5247891684096535
14,1.0592533231521075
15,1.607432096696793
