x,y
1,3.605551275463989
2,0.15
3,0.15
4,0.6040695324215581
5,1.6304907236779975
6,1.3892443989449805
7,1.3892443989449805
8,0.883911760301898
9,0.883911760301898
10,1.0480935072788113
11,2.33805474700658
12,2.7598007174431998
13,3.0364617567161947
14,0.8988882021697693
15,1.9635172522796942
