x,y
1,0.0
2,1.17
3,0.8452810183601664
4,3.4711381418779634
5,2.85448769484123
6,3.0606698613212107
7,2.7870593822163174
8,2.9562476215635254
9,1.6175598906995685
10,3.0524088847990205
11,0.8296987405076617
12,0.8296987405076617
13,1.5223665787188052
14,1.0604244433244643
15,1.6011246047700347
