x,y
1,0
2,3.361219843541671
3,3.361219843541671
4,0.0538093242211777
5,0.0538093242211777
6,0.8057428540786467
7,1.4080704711449437
8,1.7929381982028758
9,1.7695127939965263
10,0.2990316592343632
11,2.0976878830469468
12,1.5042500103473448
13,0.9299188631783932
14,1.231085603734977
15,1.5346218911966663
